"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Valid Start Date","Valid End Date"
69,"[OPTIMA] Tamoxifen",40839982,"OMOP2037944","Tamoxifen 30 MG Oral Tablet [Tamox Gry] Box of 30","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",37417842,"680715254","tamoxifen citrate 10mg/1 ORAL TABLET","Drug","NDC","N","2011-08-15","2099-12-31"
69,"[OPTIMA] Tamoxifen",37889423,"97371998","Tamoxifen 20mg tablets","Drug","Gemscript","N","2016-04-01","2099-12-31"
69,"[OPTIMA] Tamoxifen",40902143,"OMOP2100105","Tamoxifen 30 MG Oral Tablet [Tamoxifen Beta] Box of 100","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",21240892,"17811111000001107","Tamoxifen 10mg tablets","Drug","dm+d","N","2021-05-26","2099-12-31"
69,"[OPTIMA] Tamoxifen",21175394,"OMOP292704","1 ML Tamoxifen 8 MG/ML Oral Solution by Special Order","Drug","RxNorm Extension","N","2017-08-24","2022-10-29"
69,"[OPTIMA] Tamoxifen",41077496,"OMOP2275458","Tamoxifen 40 MG [Fawestol]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",45110828,"00017565760","Tamoxifen 20 MG Oral Tablet","Drug","NDC","N","2007-06-01","2012-06-01"
69,"[OPTIMA] Tamoxifen",41270731,"OMOP2468693","Tamoxifen 10 MG Oral Tablet Box of 200","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",35744321,"OMOP2745782","Tamoxifen 10 MG Delayed Release Oral Tablet by TEVA","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",40871131,"OMOP2069093","Tamoxifen 40 MG Oral Tablet [Tamoxifen Hexal]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",41257210,"OMOP2455172","Tamoxifen 30 MG Oral Tablet [Tamoxigenat] Box of 30 by Azupharma","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",40893736,"OMOP2091698","Tamoxifen Delayed Release Oral Tablet [Tamoxifen Ct]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",45232716,"00440845192","TAMOXIFEN 20 MG TABLET","Drug","NDC","N","2011-10-25","2099-12-31"
69,"[OPTIMA] Tamoxifen",36064511,"OMOP4990730","tamoxifen 20 MG Oral Tablet Box of 30 by Mawdsley-Brooks","Drug","RxNorm Extension","S","2020-08-17","2099-12-31"
69,"[OPTIMA] Tamoxifen",41208920,"OMOP2406882","Tamoxifen 3.04 MG/ML Oral Solution Box of 4","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",36219046,"1164213","tamoxifen Oral Liquid Product","Drug","RxNorm","C","2016-08-01","2099-12-31"
69,"[OPTIMA] Tamoxifen",40933336,"OMOP2131298","Tamoxifen 30 MG Oral Tablet [Tamoxifen Nc] Box of 100","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",40851640,"OMOP2049602","Tamoxifen 10 MG Oral Tablet [Tamoxistad] Box of 30 by Stada","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",40090952,"451888","tamoxifen Oral Capsule","Drug","RxNorm","S","1970-01-01","2099-12-31"
69,"[OPTIMA] Tamoxifen",40839987,"OMOP2037949","Tamoxifen 30 MG Oral Tablet [Mandofen] Box of 100","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",36181299,"71335023706","tamoxifen 20 MG Oral Tablet","Drug","NDC","N","2018-06-01","2099-12-31"
69,"[OPTIMA] Tamoxifen",40839986,"OMOP2037948","Tamoxifen 30 MG Oral Tablet [Tamokadin]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
69,"[OPTIMA] Tamoxifen",44844297,"13632012301","tamoxifen 2 MG/ML Oral Solution [Soltamox]","Drug","NDC","N","2007-06-01","2021-08-01"
69,"[OPTIMA] Tamoxifen",44176722,"OMOP3053445","Tamoxifen 10 MG Delayed Release Oral Tablet [Tamoxifen Beta]","Drug","RxNorm Extension","S","2017-10-06","2099-12-31"
69,"[OPTIMA] Tamoxifen",21032678,"OMOP361343","Tamoxifen 10 MG Oral Tablet Box of 30","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
