"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Valid Start Date","Valid End Date"
0,"[OPTIMA] Osteopenia",36676670,"773622005","Craniofacial dysplasia osteopenia syndrome","Condition","SNOMED","S","2019-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",40321904,"156879002","Osteopenia","Condition","SNOMED","N","1970-01-01","2002-01-31"
0,"[OPTIMA] Osteopenia",37117739,"732954002","Osteopenia, intellectual disability, sparse hair syndrome","Condition","SNOMED","S","2017-07-31","2099-12-31"
0,"[OPTIMA] Osteopenia",42539551,"735613004","Premenopausal idiopathic osteopenia","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",36715312,"720863002","Eiken syndrome","Condition","SNOMED","S","2017-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",42536667,"735614005","Postmenopausal osteopenia","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",42536669,"735616007","Osteopenia caused by drug","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",36712861,"139291000119101","Osteopenia with high fracture risk","Condition","SNOMED","S","2017-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",4224276,"40308000","Steroid-induced osteopenia","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",36716192,"722111004","Osteopenia, myopia, hearing loss, intellectual disability, facial dysmorphism syndrome","Condition","SNOMED","S","2017-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",4173343,"276703007","Osteopenia of prematurity","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",45513833,"NyuBC00","[X]Osteopenia","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteopenia",42536668,"735615006","Osteopenia due to disuse","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",36717649,"717949007","Neonatal osteopenia","Condition","SNOMED","S","2017-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",4195039,"312894000","Osteopenia","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",40401876,"203889002","Osteopenia","Condition","SNOMED","N","1970-01-01","2002-01-31"
0,"[OPTIMA] Osteopenia",4291506,"37605006","Senile osteopenia","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteopenia",36717638,"717813005","Global developmental delay, osteopenia, ectodermal defect syndrome","Condition","SNOMED","S","2017-01-31","2099-12-31"
