"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Valid Start Date","Valid End Date"
0,"[OPTIMA] Osteoporosis",4347298,"240155001","Adult idiopathic generalized osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",619679,"897308007","Chronic kidney disease with osteoporosis","Condition","SNOMED","S","2021-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4347299,"240161003","Disappearing bone disease","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",77365,"53174001","Disuse osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4033089,"14651005","Drug-induced osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4067765,"203447001","Drug-induced osteoporosis with pathological fracture","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4004622,"203429007","Idiopathic generalized osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",81390,"3345002","Idiopathic osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4347297,"240154002","Idiopathic osteoporosis in pregnancy","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4069306,"203448006","Idiopathic osteoporosis with pathological fracture","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4344143,"240156000","Juvenile idiopathic generalized osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4151725,"268028001","Localized disuse osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4004623,"203435007","Localized osteoporosis - Lequesne","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4136988,"32369003","Menopausal osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",80502,"64859006","Osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",42538151,"739301006","Osteoporosis co-occurrent and due to multiple myeloma","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4305731,"390833005","Osteoporosis due to corticosteroid","Condition","SNOMED","S","2003-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45768892,"707419009","Osteoporosis due to cystic fibrosis","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",42536671,"735618008","Osteoporosis due to malabsorption","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4002134,"203437004","Osteoporosis in endocrine disorders","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4003483,"203445009","Osteoporosis of disuse with pathological fracture","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4069525,"203452006","Osteoporosis with pathological fracture of cervical vertebrae","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4031127,"109346000","Osteoporotic bone marrow defect","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4207924,"311806008","Osteoporotic collapse of cervical vertebra","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4210556,"311890007","Osteoporotic collapse of lumbar vertebra","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4206888,"311891006","Osteoporotic collapse of thoracic vertebra","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",40480160,"443165006","Osteoporotic fracture","Condition","SNOMED","S","2010-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45771423,"704328003","Osteoporotic fracture of ankle","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767039,"704332009","Osteoporotic fracture of bone of foot","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767036,"704329006","Osteoporotic fracture of clavicle","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767037,"704330001","Osteoporotic fracture of femur","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767038,"704331002","Osteoporotic fracture of fibula","Condition","SNOMED","S","2015-01-31","2099-12-31"
